,date_time,instrument,client,price,mid,vol_MM,dv01,num_dealers,side,won
384731,2019-05-17 10:38:08.0,F,B,113.434,113.374,0.1,13.8539,5,-1,0
384732,2019-05-17 10:53:13.0,A,B,105.736,105.7356,0.024,9.1401,5,-1,0
384733,2019-05-17 13:53:29.0,A,B,105.713,105.7132,0.002,9.1379,5,1,0
384734,2019-05-17 15:12:33.0,I,A,114.398,114.3981,0.6,5.8962,5,-1,0
384742,2019-05-17 15:15:03.0,G,B,106.048,106.0475,0.054,7.5604,5,-1,1
384744,2019-05-17 15:10:08.0,J,C,110.055,110.0012,0.106,11.1326,5,-1,0
384784,2019-06-17 07:38:39.0,H,A,112.352,112.3518,0.5,7.3118,5,-1,0
384785,2019-06-17 11:05:35.0,D,A,111.817,111.8382,0.75,15.7318,6,1,0
384790,2019-06-17 15:14:02.0,E,C,102.061,102.0285,0.084,4.1822,5,-1,0
384791,2019-06-17 15:15:09.0,F,C,119.233,119.161,0.076,14.6121,5,-1,0
384844,2019-07-17 13:07:21.0,B,A,130.487,130.9098,10.46,28.1953,2,1,0
384845,2019-07-17 10:16:23.0,J,A,115.097,115.0406,4.0,11.5734,4,-1,1
384848,2019-07-17 15:25:17.0,F,D,121.536,121.249,6.615,14.8369,10,-1,0
384863,2019-07-17 15:12:36.0,L,A,102.177,102.1367,0.856,5.1214,6,-1,0
384864,2019-07-17 15:23:38.0,K,C,128.226,128.3217,0.282,7.0356,5,1,0
384925,2019-09-17 11:20:39.0,B,A,137.14,136.9901,3.0,29.6663,3,-1,1
384967,2019-10-17 08:43:44.0,H,A,112.82,112.8015,1.5,7.12,5,-1,0
384968,2019-10-17 13:32:34.0,E,A,102.432,102.4286,15.5,4.0,4,-1,1
384971,2019-10-17 12:25:07.0,G,A,109.06,109.0807,0.4,7.4952,5,1,0
384972,2019-10-17 14:40:28.0,H,A,113.036,113.0547,0.9,7.12,5,1,1
384975,2019-10-17 15:23:53.0,H,B,113.057,113.0854,6.518,7.12,5,1,0
384976,2019-10-17 15:06:53.0,F,A,124.557,124.5124,0.084,15.0036,5,-1,0
384977,2019-10-17 15:07:20.0,J,A,117.64,117.6047,0.138,11.584,5,-1,0
385138,2019-02-18 16:43:52.0,F,D,107.223,107.173,0.541,13.1624,12,-1,0
385141,2019-02-18 15:09:14.0,G,B,102.973,102.9731,0.005,7.5347,5,1,0
385144,2019-02-18 16:06:20.0,E,C,100.589,100.591,0.466,4.4315,5,1,0
385173,2019-03-18 16:06:32.0,E,A,101.129,101.129,0.761,4.3844,5,1,1
385209,2019-04-18 10:04:34.0,H,B,109.399,109.3992,0.3,7.2289,5,-1,0
385292,2019-06-18 11:35:32.0,A,A,109.357,109.408,9.25,9.4265,5,1,0
385307,2019-06-18 10:25:06.0,D,A,112.693,112.7047,1.0,15.8741,6,1,0
385308,2019-06-18 10:25:06.0,G,A,108.437,108.3972,1.0,7.6753,6,-1,0
385314,2019-06-18 15:16:59.0,E,C,102.499,102.4515,1.4,4.2008,5,-1,0
385315,2019-06-18 15:18:11.0,D,C,113.813,113.7819,0.062,16.0426,5,-1,0
385379,2019-05-30 07:53:03.0,D,A,107.412,107.4336,6.0,15.0545,5,1,0
385384,2019-05-30 10:18:44.0,K,B,127.57,127.5702,1.0,7.1105,5,1,0
385466,2019-07-30 09:12:09.0,B,A,132.084,132.4268,1.7,28.5746,5,1,0
385469,2019-07-30 09:01:31.0,J,A,116.38,116.3311,1.4,11.6877,5,-1,0
385470,2019-07-30 10:13:11.0,F,A,122.328,122.3731,1.0,14.9645,5,1,0
385472,2019-07-30 14:39:14.0,L,A,102.411,102.4389,1.95,5.1034,5,1,1
385475,2019-07-30 15:10:14.0,L,A,102.453,102.4407,0.094,5.1034,5,-1,0
385476,2019-07-30 15:11:34.0,E,A,102.703,102.6867,0.038,4.0966,5,-1,0
385485,2019-07-30 14:32:22.0,C,B,110.945,110.9249,0.1,10.1693,5,-1,0
385536,2019-08-30 15:04:08.0,F,A,126.719,126.7642,0.19,15.5049,5,1,0
385543,2019-08-30 09:05:05.0,H,A,114.473,114.4739,4.5,7.2682,4,1,1
385544,2019-08-30 10:06:25.0,F,A,126.06,126.5322,5.25,15.4735,4,1,0
385546,2019-08-30 13:01:26.0,F,A,126.5,126.6552,5.0,15.4889,4,1,0
385547,2019-08-30 13:46:11.0,J,A,119.285,119.2598,7.5,11.94,5,-1,0
385556,2019-08-30 09:48:11.0,A,B,112.378,112.348,0.002,9.514,10,-1,0
385561,2019-08-30 13:07:07.0,I,B,116.282,116.2442,0.011,5.7223,10,-1,0
385566,2019-08-30 07:35:58.0,D,D,119.97,120.0303,0.03,16.8659,3,1,0
385571,2019-08-30 15:21:08.0,L,B,103.117,103.1025,0.405,5.0512,10,-1,0
385612,2019-09-30 14:00:53.0,L,A,102.674,102.6588,0.58,4.9429,5,-1,0
385618,2019-09-30 15:02:27.0,D,A,119.367,119.423,0.1,16.6558,5,1,0
385620,2019-09-30 15:02:57.0,F,A,125.926,125.8806,0.024,15.265,5,-1,0
385622,2019-09-30 15:06:21.0,H,A,113.729,113.6917,0.89,7.1224,5,-1,0
385633,2019-09-30 15:35:49.0,F,A,125.849,125.8043,1.21,15.265,4,-1,0
385641,2019-09-30 15:04:02.0,L,C,102.722,102.6984,0.03,4.9429,5,-1,0
385643,2019-09-30 15:08:22.0,J,C,118.618,118.6805,1.156,11.771,5,1,0
385842,2019-01-31 12:03:22.0,A,A,101.732,101.7169,5.0,9.0013,5,-1,1
385844,2019-01-31 16:05:53.0,A,A,101.851,101.8285,2.3,9.0125,5,-1,0
385847,2019-01-31 10:02:15.0,J,A,105.229,105.1932,2.0,10.8191,5,-1,1
385857,2019-01-31 15:18:35.0,I,B,112.857,112.8565,0.02,6.0788,5,1,1
385858,2019-01-31 16:05:27.0,A,B,101.834,101.8337,0.074,9.0131,5,-1,0
385867,2019-01-31 16:14:37.0,E,B,100.683,100.6832,0.34,4.4796,5,1,0
386007,2019-05-31 08:57:39.0,B,A,118.18,118.0153,3.2,24.8539,5,-1,0
386012,2019-05-31 15:31:06.0,C,A,107.066,107.056,2.112,9.9097,5,-1,0
386026,2019-05-31 15:13:57.0,F,B,115.779,115.7092,0.018,14.156,5,-1,0
386028,2019-05-31 15:14:50.0,L,B,101.377,101.3768,0.048,5.1985,5,-1,1
386029,2019-05-31 15:19:01.0,D,B,107.862,107.7913,0.005,15.1092,5,-1,0
386031,2019-05-31 15:19:14.0,C,B,107.05,107.0505,0.017,9.9097,5,-1,0
386046,2019-05-31 08:58:20.0,L,B,101.297,101.3045,22.5,5.194,5,-1,1
386047,2019-05-31 15:24:23.0,L,A,101.403,101.4033,0.1,5.2001,5,-1,0
386131,2019-07-31 12:25:39.0,B,A,133.65,133.7299,0.915,28.9183,5,1,0
386152,2019-07-31 15:16:04.0,H,B,113.722,113.6726,0.017,7.294,5,-1,0
386155,2019-07-31 08:41:26.0,D,A,116.047,116.0196,0.75,16.3066,6,-1,0
386175,2019-07-31 09:44:18.0,G,A,109.317,109.2752,2.25,7.631,5,-1,0
386176,2019-07-31 11:36:58.0,G,A,109.468,109.4264,2.35,7.6438,5,-1,1
386321,2019-04-24 11:37:23.0,K,B,126.134,126.1344,0.001,7.1136,5,1,0
386323,2019-04-24 12:32:13.0,B,B,109.921,109.996,0.33,22.7884,5,1,0
386324,2019-04-24 13:58:03.0,A,B,103.855,103.8545,0.002,9.0161,5,1,0
386325,2019-04-24 13:58:09.0,G,B,104.672,104.6723,0.002,7.5112,5,1,0
386362,2019-05-24 09:56:47.0,A,B,106.044,106.0439,0.003,9.1528,5,1,1
386364,2019-05-24 13:56:39.0,A,B,106.042,106.0419,0.012,9.1527,5,1,0
386365,2019-05-24 08:44:30.0,B,A,114.986,114.9278,7.5,24.0438,2,-1,0
386366,2019-05-24 14:07:09.0,I,B,114.446,114.4464,0.016,5.8802,5,1,0
386368,2019-05-24 14:12:57.0,C,B,105.933,105.9334,0.001,9.8088,5,1,0
386370,2019-05-24 14:14:59.0,C,B,105.934,105.9434,0.001,9.8104,5,1,0
386371,2019-05-24 14:23:38.0,I,B,114.461,114.4609,0.035,5.8811,5,1,0
386400,2019-06-24 09:26:55.0,E,A,102.351,102.3769,10.8,4.1808,5,1,0
386413,2019-06-24 15:10:26.0,K,B,128.528,128.5276,0.101,7.1143,5,1,1
386414,2019-06-24 15:10:33.0,B,B,131.508,131.5481,0.004,28.4101,5,1,0
386415,2019-06-24 15:12:24.0,B,B,131.588,131.5431,0.004,28.4074,5,-1,0
386453,2019-07-24 08:39:30.0,G,A,109.122,109.0799,5.0,7.6347,6,-1,1
386454,2019-07-24 09:34:23.0,L,A,102.593,102.6107,7.45,5.1307,5,1,1
386457,2019-07-24 10:26:43.0,B,B,132.653,132.6002,0.797,28.6302,5,-1,0
386461,2019-07-24 15:08:12.0,G,A,109.279,109.2251,0.235,7.6447,5,-1,0
386472,2019-07-24 14:33:04.0,A,B,110.501,110.5188,0.004,9.4407,5,1,0
386476,2019-07-24 15:06:57.0,D,C,115.827,115.7555,0.019,16.2788,5,-1,0
386534,2019-09-24 10:00:17.0,G,A,109.81,109.8401,1.0,7.5249,4,1,0
386601,2019-10-24 07:42:32.0,J,A,117.501,117.4783,4.5,11.6155,4,-1,0
386603,2019-10-24 10:42:32.0,J,B,117.347,117.3239,0.38,11.5873,10,-1,0
386606,2019-10-24 11:09:42.0,J,A,117.299,117.3259,1.0,11.5873,6,1,0
386607,2019-10-24 11:12:13.0,K,B,127.281,127.3224,0.002,6.8256,10,1,0
386610,2019-10-24 11:53:49.0,A,B,110.75,110.7387,0.017,9.3811,10,-1,0
386612,2019-10-24 14:14:52.0,E,B,102.385,102.3928,0.012,4.0,10,1,0
386621,2019-10-24 10:09:33.0,C,A,111.412,111.4279,1.0,10.1967,5,1,0
386622,2019-10-24 11:08:47.0,C,A,111.49,111.5027,1.0,10.1967,5,1,0
386624,2019-10-24 09:13:33.0,A,B,110.838,110.8243,3.4,9.3811,5,-1,0
386689,2019-01-25 11:42:12.0,A,A,101.641,101.6639,19.0,9.0099,3,1,0
386692,2019-01-25 09:08:31.0,B,A,106.481,106.5434,2.7,22.001,5,1,1
386693,2019-01-25 09:11:51.0,A,A,101.73,101.664,5.0,9.0104,5,-1,0
386697,2019-01-25 16:11:11.0,K,A,125.364,125.3639,0.13,7.2881,5,-1,0
386738,2019-02-25 10:04:14.0,K,B,125.542,125.5418,0.001,7.2252,5,1,0
386741,2019-02-25 11:25:04.0,A,B,102.05,102.0504,0.018,8.9784,5,1,0
386742,2019-02-25 14:55:59.0,B,B,106.624,106.624,0.087,21.9813,5,-1,0
386743,2019-02-25 16:11:17.0,I,B,112.97,112.9697,0.15,6.0264,5,-1,0
386744,2019-02-25 11:29:48.0,H,D,108.224,108.1947,0.036,7.2803,15,-1,0
386751,2019-02-25 16:25:55.0,B,C,106.759,106.764,0.027,22.0169,5,-1,1
386752,2019-02-25 12:11:39.0,H,D,108.224,108.1949,0.137,7.2806,14,-1,0
386753,2019-02-25 12:11:39.0,G,D,103.326,103.3561,0.01,7.5497,15,1,0
386755,2019-02-25 12:11:39.0,E,D,100.827,100.819,0.168,4.4247,15,-1,0
386780,2019-03-25 14:29:43.0,A,B,103.614,103.6138,0.002,9.0669,5,1,0
386781,2019-03-25 15:35:22.0,B,B,109.33,109.4165,0.001,22.6784,5,1,0
386784,2019-03-25 11:17:49.0,B,A,109.614,109.7505,8.81,22.7664,3,1,0
386815,2019-04-25 10:51:00.0,D,A,101.939,101.9435,3.0,14.2401,6,1,1
386817,2019-04-25 07:54:37.0,E,A,101.304,101.3219,8.0,4.2856,6,1,0
386890,2019-06-25 08:18:22.0,E,A,102.402,102.4124,10.5,4.1798,5,1,0
386892,2019-06-25 09:37:16.0,A,B,109.662,109.6397,2.0,9.4303,5,-1,0
386894,2019-06-25 14:17:54.0,B,B,132.839,132.755,0.001,28.7274,5,-1,0
386895,2019-06-25 14:37:12.0,A,B,109.803,109.8033,0.029,9.4465,5,-1,0
386900,2019-06-25 08:14:39.0,F,A,121.679,121.6232,1.5,14.9461,6,-1,0
386901,2019-06-25 10:37:33.0,F,A,121.683,121.6272,2.25,14.9453,6,-1,0
386951,2019-07-25 09:12:08.0,C,A,111.281,111.2561,0.75,10.2126,5,-1,0
386956,2019-07-25 14:27:35.0,I,B,115.589,115.6041,0.003,5.783,5,1,1
386959,2019-07-25 14:23:58.0,C,A,110.588,110.6186,2.0,10.1433,5,1,0
386960,2019-07-25 14:29:31.0,E,A,102.65,102.7163,8.0,4.1063,5,1,0
386961,2019-07-25 15:03:36.0,F,A,122.345,122.4795,4.5,14.9871,5,1,0
386967,2019-07-25 13:12:26.0,J,B,116.755,116.7706,0.005,11.7472,5,1,0
386970,2019-07-25 15:08:52.0,E,A,102.738,102.73,0.038,4.1071,5,-1,0
386971,2019-07-25 15:08:54.0,F,A,122.481,122.418,0.038,14.9782,5,-1,0
387057,2019-09-25 10:55:39.0,H,A,113.906,113.9246,8.0,7.164,5,1,0
387058,2019-09-25 14:19:00.0,L,A,102.618,102.6932,9.1,4.9663,4,1,0
387063,2019-09-25 07:47:04.0,D,D,120.326,120.36,0.003,16.7205,8,1,0
387064,2019-09-25 07:47:04.0,I,D,115.623,115.6423,0.002,5.6159,8,1,0
387067,2019-09-25 07:53:02.0,C,D,113.198,113.2232,0.006,10.2175,8,1,0
387078,2019-09-25 15:09:09.0,L,A,102.679,102.6619,0.013,4.9663,5,-1,0
387104,2019-10-25 08:23:08.0,E,A,102.309,102.3025,0.4,4.0,5,-1,0
387117,2019-10-25 08:56:45.0,C,B,111.548,111.5648,5.95,10.1967,5,1,0
387248,2019-02-26 15:09:09.0,B,A,107.519,107.4389,1.5,22.1956,6,-1,0
387299,2019-03-26 15:56:59.0,I,B,113.437,113.4366,0.026,5.9794,5,1,0
387343,2019-04-26 12:44:25.0,A,B,104.053,104.0528,0.04,9.0259,5,-1,1
387345,2019-04-26 14:52:46.0,I,B,113.776,113.7763,0.001,5.9131,5,-1,0
387426,2019-06-26 13:03:38.0,D,A,114.765,114.81,1.65,16.1936,4,1,0
387430,2019-06-26 15:11:52.0,C,A,110.262,110.2619,0.025,10.1885,5,-1,0
387431,2019-06-26 10:49:34.0,D,A,114.582,114.6174,1.75,16.1623,6,1,0
387433,2019-06-26 12:50:00.0,J,A,115.726,115.7156,0.65,11.7069,6,-1,0
387486,2019-07-26 13:58:40.0,C,B,110.794,110.8188,0.001,10.1635,5,1,1
387489,2019-07-26 14:40:42.0,E,B,102.661,102.653,0.188,4.1004,5,-1,0
387493,2019-07-26 08:25:09.0,D,C,115.591,115.5191,0.027,16.23,5,-1,0
387530,2019-08-26 09:17:06.0,K,B,129.067,129.0511,0.002,6.9773,10,-1,0
387532,2019-08-26 13:38:16.0,I,B,115.859,115.8838,0.004,5.7172,10,1,0
387580,2019-07-18 10:00:33.0,H,A,112.981,112.8835,2.0,7.2642,5,-1,0
387581,2019-07-18 10:00:37.0,L,A,102.248,102.2077,1.25,5.1171,5,-1,0
387582,2019-07-18 10:00:39.0,B,A,131.003,131.0788,0.25,28.237,5,1,0
387587,2019-07-18 07:59:05.0,H,A,112.913,112.8152,2.0,7.2592,5,-1,0
387655,2019-09-18 10:19:22.0,A,A,110.816,110.9435,2.2,8.5875,3,-1,0
387664,2019-09-18 12:49:36.0,D,A,117.596,117.542,1.5,16.3914,4,-1,1
387665,2019-09-18 12:53:11.0,G,A,109.061,109.2066,11.2,7.4848,4,1,0
387666,2019-09-18 15:42:27.0,C,B,111.921,111.9427,5.088,10.1123,5,-1,1
387667,2019-09-18 10:15:17.0,E,A,102.441,102.476,7.55,3.9499,5,1,0
387703,2019-10-18 12:55:29.0,D,A,117.867,117.8667,4.5,16.7509,4,1,0
387704,2019-10-18 14:44:37.0,B,A,138.333,138.5511,1.8,31.1414,4,1,0
387712,2019-10-18 13:14:20.0,A,B,110.965,110.9409,0.248,9.3811,10,-1,0
387715,2019-10-18 13:16:49.0,K,B,127.53,127.56,0.001,6.8256,10,1,0
387719,2019-10-18 14:36:13.0,A,A,110.992,110.9703,4.45,9.3811,6,-1,0
387720,2019-10-18 08:41:30.0,L,A,102.203,102.2005,1.7,4.9315,4,1,0
387883,2019-02-19 10:54:24.0,K,B,125.288,125.288,0.003,7.2228,5,1,0
387884,2019-02-19 12:24:54.0,A,B,101.668,101.6677,0.009,8.9544,5,1,0
387926,2019-03-19 16:06:10.0,G,A,104.033,104.0327,0.162,7.5502,5,-1,0
387930,2019-03-19 10:39:37.0,K,B,126.046,126.0455,0.016,7.2029,5,1,0
388053,2019-06-19 11:31:09.0,I,B,115.306,115.3234,3.0,5.87,5,1,0
388054,2019-06-19 14:02:21.0,D,B,113.757,113.6882,0.046,16.0267,5,-1,0
388056,2019-06-19 14:07:43.0,A,B,109.62,109.6202,0.037,9.4444,5,-1,1
388058,2019-06-19 15:09:28.0,E,B,102.348,102.3477,0.095,4.1933,5,-1,1
388063,2019-06-19 08:42:30.0,B,A,129.582,129.5635,3.25,27.8952,5,-1,0
388070,2019-06-19 11:17:29.0,D,A,113.427,113.4393,2.0,15.9886,6,1,0
388072,2019-06-19 15:31:08.0,K,D,128.685,128.7062,6.023,7.139,5,1,0
388125,2019-07-19 08:25:32.0,K,B,128.681,128.711,0.013,7.051,5,1,0
388126,2019-07-19 08:31:39.0,H,B,113.119,113.0842,0.3,7.2761,5,-1,0
388127,2019-07-19 11:28:39.0,H,B,113.08,113.0435,2.1,7.2731,5,-1,1
388130,2019-07-19 08:34:30.0,J,A,116.107,116.0442,1.5,11.6772,5,-1,0
388134,2019-07-19 15:15:08.0,I,C,115.569,115.6151,0.661,5.8008,5,1,0
388135,2019-07-19 13:06:37.0,C,A,110.588,110.5589,13.5,10.155,2,-1,1
388172,2019-08-19 10:22:09.0,A,B,112.577,112.2968,0.003,9.5442,10,-1,0
388178,2019-08-19 10:12:07.0,L,A,102.867,102.7912,3.0,5.069,6,-1,0
388499,2019-02-27 16:12:11.0,A,C,102.051,102.051,0.534,8.9736,5,1,0
388565,2019-03-27 16:12:46.0,F,B,110.881,110.881,2.0,13.616,5,-1,0
388576,2019-03-27 16:14:36.0,B,B,111.012,111.0295,1.0,23.0983,5,-1,1
388651,2019-05-27 15:01:58.0,B,B,115.392,115.4983,0.007,24.1929,5,1,0
388704,2019-06-27 11:59:42.0,J,A,115.441,115.4033,5.5,11.6608,5,-1,0
388705,2019-06-27 12:10:22.0,E,A,102.366,102.4019,10.5,4.1682,5,1,0
388707,2019-06-27 12:53:41.0,B,A,132.547,132.4921,1.0,28.6545,5,-1,0
388709,2019-06-27 15:06:17.0,E,A,102.414,102.414,0.069,4.1687,5,-1,0
388718,2019-06-27 14:36:27.0,B,B,132.382,132.3365,0.012,28.6077,5,-1,0
388724,2019-06-27 10:09:57.0,D,A,114.155,114.1891,2.75,16.0888,6,1,0
388793,2019-08-27 12:37:49.0,B,A,143.019,143.175,4.837,31.3939,3,1,0
388794,2019-08-27 07:32:05.0,E,B,103.037,103.024,4.426,4.036,5,-1,0
388796,2019-08-27 09:06:47.0,E,A,102.981,103.0419,2.75,4.0369,5,1,0
388801,2019-08-27 07:31:20.0,L,B,103.007,102.9878,0.414,5.0585,10,-1,0
388802,2019-08-27 10:13:03.0,E,A,102.99,103.0234,2.75,4.036,5,1,0
388803,2019-08-27 10:14:05.0,D,A,120.362,120.3401,0.75,16.9352,5,-1,0
388804,2019-08-27 11:14:30.0,L,A,102.96,102.9687,2.3,5.0576,5,1,0
388811,2019-08-27 12:06:12.0,J,A,119.755,119.5749,2.2,11.9897,6,-1,0
388813,2019-08-27 12:03:59.0,F,A,126.868,127.0237,0.7,15.5554,5,1,0
388817,2019-08-27 15:02:10.0,H,C,114.59,114.5176,2.52,7.2848,5,-1,0
388856,2019-09-27 10:36:31.0,L,A,102.543,102.5284,4.75,4.9485,4,-1,1
388857,2019-09-27 12:18:40.0,D,A,119.152,119.1183,2.0,16.7693,4,-1,0
388858,2019-09-27 13:24:19.0,L,A,102.63,102.611,4.7,4.9485,5,-1,0
388860,2019-09-27 10:32:28.0,G,A,109.613,109.6429,2.25,7.5108,5,1,0
388861,2019-09-27 13:15:24.0,F,A,125.83,125.7853,0.5,15.3547,5,-1,0
388862,2019-09-27 15:07:16.0,A,A,111.696,111.7256,0.05,9.3985,5,1,0
389105,2019-02-20 10:19:20.0,C,A,101.299,101.2721,2.0,9.5421,5,-1,0
389107,2019-02-20 12:14:15.0,K,B,125.408,125.4079,0.025,7.2288,5,1,0
389151,2019-03-20 07:41:26.0,I,B,113.185,113.1855,0.007,5.9791,5,-1,0
389156,2019-03-20 16:07:05.0,C,A,102.788,102.7928,0.2,9.637,5,-1,0
389231,2019-05-20 07:41:18.0,J,A,109.95,109.9846,1.0,11.1295,5,1,0
389232,2019-05-20 07:43:29.0,C,A,105.448,105.4778,10.0,9.7758,5,1,0
389234,2019-05-20 11:59:28.0,K,B,127.144,127.1437,0.009,7.1138,5,-1,0
389235,2019-05-20 14:06:31.0,I,B,114.36,114.3601,0.042,5.891,5,1,0
389238,2019-05-20 09:30:05.0,C,D,105.409,105.3785,0.189,9.7654,11,-1,0
389286,2019-06-20 15:14:02.0,E,A,102.4,102.374,1.2,4.1865,5,-1,0
389301,2019-06-20 10:17:13.0,L,B,102.115,102.1074,2.0,5.1881,5,-1,0
389307,2019-06-20 15:05:14.0,B,A,131.873,131.7632,2.75,28.4688,6,-1,0
389374,2019-08-20 15:08:55.0,B,A,143.367,143.968,0.064,31.6221,5,1,0
389382,2019-08-20 08:35:28.0,A,B,112.703,112.4232,0.007,9.5533,10,-1,0
389393,2019-08-20 09:51:05.0,F,A,127.191,127.3102,3.5,15.6136,5,1,0
389394,2019-08-20 09:51:53.0,D,A,120.969,120.8567,2.25,17.0379,5,-1,0
389429,2019-09-20 14:11:36.0,F,A,124.515,124.4659,0.09,15.0895,5,-1,0
389431,2019-09-20 15:07:11.0,C,A,111.906,111.8814,0.047,10.1133,5,-1,0
389629,2019-02-21 09:52:22.0,A,B,101.85,101.8807,1.255,8.9663,5,1,0
389633,2019-02-21 11:20:10.0,A,B,101.798,101.7977,0.001,8.9578,5,1,0
389691,2019-01-28 11:20:53.0,B,B,106.05,106.0805,3.354,21.8766,5,1,1
389697,2019-01-28 15:01:14.0,B,B,106.269,106.1855,0.5,21.9017,5,-1,0
389698,2019-01-28 15:29:27.0,B,B,106.229,106.1455,0.16,21.8911,5,-1,0
389703,2019-01-28 16:12:49.0,H,C,107.946,107.9238,0.031,7.3309,5,-1,0
389706,2019-01-28 14:41:08.0,E,A,100.569,100.5037,56.26,2.0191,2,1,0
389757,2019-02-28 15:39:03.0,A,B,102.06,102.0603,0.004,8.9673,5,1,0
389758,2019-02-28 16:02:58.0,C,B,101.624,101.6244,0.007,9.5554,5,-1,0
389759,2019-02-28 12:09:01.0,A,A,102.132,102.0986,1.5,8.9716,5,-1,0
389764,2019-02-28 16:12:42.0,H,B,108.157,108.1574,0.165,7.265,5,-1,0
389803,2019-03-28 07:58:38.0,E,A,101.287,101.3028,5.0,4.3617,4,1,0
389809,2019-03-28 16:16:12.0,F,B,110.493,110.4312,0.001,13.5458,5,-1,0
389810,2019-03-28 16:08:57.0,I,A,113.484,113.4839,0.133,5.9718,5,1,0
389902,2019-05-28 09:07:18.0,F,A,114.379,114.3953,6.0,13.9801,5,1,0
389903,2019-05-28 10:14:31.0,F,A,114.259,114.2753,6.3,13.9629,5,1,0
389905,2019-05-28 15:17:14.0,G,A,106.573,106.5732,0.343,7.5799,5,-1,0
389906,2019-05-28 14:16:41.0,K,B,127.311,127.3111,0.026,7.1036,5,-1,0
389907,2019-05-28 14:31:25.0,H,B,110.978,111.0043,1.6,7.2599,5,1,0
389956,2019-06-28 13:07:14.0,F,A,121.371,121.2971,4.5,14.8856,5,-1,0
389957,2019-06-28 13:10:48.0,G,A,108.48,108.44,8.5,7.646,5,-1,0
389961,2019-06-28 07:27:54.0,D,A,114.432,114.442,3.5,16.1277,6,1,1
389966,2019-06-28 12:17:21.0,E,A,102.446,102.4619,5.5,4.1687,5,1,0
389968,2019-06-28 15:06:56.0,B,A,131.67,131.6861,0.02,28.4303,5,1,0
389969,2019-06-28 15:08:38.0,B,A,131.78,131.7111,0.03,28.4369,5,-1,0
389970,2019-06-28 15:09:07.0,C,A,110.214,110.2193,0.207,10.1729,5,1,0
389972,2019-06-28 12:10:54.0,A,B,109.617,109.6171,0.005,9.4148,5,1,0
389976,2019-06-28 15:07:09.0,F,B,121.609,121.57,0.01,14.9249,5,-1,0
389977,2019-06-28 08:30:52.0,B,A,131.805,131.9701,2.0,28.5102,4,1,0
389984,2019-06-28 15:28:39.0,A,A,109.691,109.6911,0.212,9.4226,5,1,1
389985,2019-06-28 15:28:44.0,F,A,121.464,121.5021,0.096,14.9164,5,1,0
389992,2019-06-28 15:10:09.0,D,B,114.571,114.5353,0.023,16.1392,5,-1,0
389997,2019-06-28 10:49:03.0,H,D,112.818,112.7742,0.03,7.3091,21,-1,0
389999,2019-06-28 11:02:10.0,E,D,102.428,102.449,0.022,4.1677,18,1,0
390001,2019-06-28 11:03:51.0,E,D,102.468,102.449,0.102,4.1677,19,-1,0
390004,2019-06-28 15:02:53.0,C,A,110.197,110.1919,0.1,10.1718,4,-1,0
390009,2019-06-28 15:21:14.0,B,A,131.59,131.5961,0.02,28.4102,6,1,0
390072,2019-08-28 09:44:37.0,J,A,119.829,119.8386,5.3,12.0192,5,1,0
390074,2019-08-28 10:57:20.0,D,A,121.76,121.1133,1.2,17.0595,3,-1,0
390077,2019-08-28 09:43:37.0,K,B,129.39,129.3781,0.003,6.9935,10,-1,0
390078,2019-08-28 09:43:38.0,A,B,112.663,112.693,0.01,9.5595,10,1,0
390079,2019-08-28 09:43:45.0,K,B,129.34,129.3781,0.009,6.9935,10,1,0
390082,2019-08-28 12:34:29.0,E,B,103.202,103.18,0.018,4.0409,10,-1,0
390083,2019-08-28 13:13:38.0,F,B,127.759,127.804,0.014,15.6627,10,1,0
390084,2019-08-28 13:57:56.0,I,B,116.338,116.357,0.004,5.7403,10,1,0
390085,2019-08-28 14:00:18.0,E,B,103.161,103.179,0.022,4.0408,10,1,0
390088,2019-08-28 08:55:12.0,G,A,110.525,110.4651,7.25,7.6504,5,-1,0
390089,2019-08-28 07:40:37.0,D,A,121.512,121.0853,1.25,17.061,6,-1,0
390091,2019-08-28 08:50:59.0,D,A,120.92,120.8674,1.25,17.0216,6,-1,0
390193,2019-10-28 16:29:18.0,G,B,108.686,108.6714,3.0,7.4952,10,-1,0
390197,2019-10-28 10:01:42.0,C,B,111.076,111.1061,8.6,10.1967,5,1,0
390335,2019-03-21 16:06:28.0,H,A,109.187,109.1871,0.172,7.2912,5,-1,0
390340,2019-03-21 16:14:31.0,F,B,110.108,110.0767,0.004,13.5096,5,-1,0
390346,2019-03-21 16:06:01.0,A,C,103.612,103.649,0.178,9.0754,5,1,0
390420,2019-05-21 13:48:41.0,A,B,105.742,105.742,0.033,9.1357,5,1,0
390423,2019-05-21 13:57:56.0,A,B,105.741,105.741,0.012,9.1356,5,1,1
390425,2019-05-21 15:13:19.0,D,B,105.147,105.0739,0.006,14.6958,5,-1,0
390427,2019-05-21 10:13:41.0,B,A,114.113,114.0698,0.5,23.8239,6,-1,0
390428,2019-05-21 15:51:35.0,B,B,114.07,114.1515,2.0,23.8445,5,1,0
390432,2019-05-21 15:14:49.0,C,A,105.475,105.475,0.15,9.7731,5,1,1
390486,2019-06-21 14:24:23.0,B,A,130.317,130.307,2.518,28.0778,3,-1,1
390492,2019-06-21 09:56:57.0,C,A,109.974,109.9723,2.4,10.1661,5,-1,0
